dmid,dmid_std,dpw,dpw_std,dtd,dtd_std,dmi,dmi_std,dvac,dvac_std,dtap,dtap_std
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.9825878936545663,0.018653642877733103,0.9881285064065345,0.013281220750263896,0.9881375703357835,0.013130038702885025,0.9765882558254448,0.025813949687790275,0.8054099507312804,0.291685764112929,0.9881375703357835,0.013130038702884999
0.972706155437253,0.02227757891137778,0.9786654178674901,0.016588073608009717,0.9788303445613336,0.0163586764178274,0.9583764497282019,0.031913855887207736,0.669773725600813,0.3172723307181773,0.9788303445613333,0.016358676417827362
0.9641860078187757,0.025504952170888134,0.9656842673221661,0.017564992775622085,0.9658293999489713,0.017284517375311382,0.9331251843466875,0.03315619936389514,0.5424555351217204,0.3064644406029471,0.9658293999489714,0.0172845173753115
0.9509193177562377,0.02226182496247762,0.9581381802757873,0.016489591280139645,0.9582855410626574,0.01643933742862261,0.9185814300248419,0.03162402752539136,0.5388190147881005,0.30760465385344493,0.9582855410626572,0.01643933742862261
0.9451309695949839,0.0230903530552007,0.9471653659214916,0.0158241231349623,0.9472733178277672,0.015723231563942713,0.8975739586792397,0.029792764520112116,0.4873686405483054,0.3000171122735979,0.9472733178277672,0.015723231563942813
0.9334233741741907,0.026486560868741044,0.941658617745436,0.018980377320482144,0.9416977778585288,0.018778712289171683,0.8871473448589304,0.03552310431311465,0.4843620544825341,0.2930776003973067,0.9416977778585285,0.018778712289171683
0.9185437107148541,0.02545618614022215,0.9259719867207395,0.015452769814311344,0.9262458656101018,0.015105308358915447,0.8581595739004243,0.027981783081066136,0.39784036750197616,0.2466263096019107,0.9262458656101018,0.015105308358915458
0.9050594339746256,0.026480926919588057,0.9154402102969338,0.01471709531376175,0.915786475294998,0.014679084920066369,0.838880343867327,0.026764082454386523,0.41965098196771483,0.28218945675721696,0.9157864752949983,0.014679084920066294
0.9054917912644909,0.027229333057043874,0.9101515446858801,0.0189023503835445,0.9104141272135335,0.018633605594395954,0.8292010942874275,0.033968346405631164,0.4090870053986485,0.30700896747621764,0.9104141272135337,0.018633605594395947
0.8934407520132445,0.0190123649467688,0.9002984019184445,0.014643807940640826,0.9004406680575364,0.014425199259889571,0.8110014830655898,0.025982228497219366,0.3580829867825998,0.2849674561714816,0.9004406680575365,0.01442519925988963
0.8868399243617218,0.024652125039050867,0.892728054166859,0.013186532563909918,0.8931083700046265,0.012910843709114134,0.7978092504576011,0.023024239954141237,0.4281274624795543,0.2719655662012331,0.8931083700046263,0.012910843709113913
0.8727382173204503,0.02617295670905835,0.8774069161624345,0.014854251673543829,0.8776780023420963,0.014580059128637652,0.7705312539194076,0.025612686906030257,0.34596157152721757,0.21384959198372688,0.8776780023420963,0.014580059128637487
0.8653405385453672,0.023898572058314638,0.8711814771508564,0.01786188325695379,0.8715479754651212,0.017555624668335826,0.7599040734948465,0.030476500312471386,0.4007190053140949,0.32193192390266356,0.871547975465121,0.01755562466833585
0.8616456092875304,0.025008938957930042,0.8666079459260599,0.01726450362633696,0.8668823670259155,0.017085529633699074,0.7517769535833182,0.029574507979357213,0.30933316291057056,0.28202484628841396,0.8668823670259154,0.01708552963369897
0.8523968686174244,0.01861833563958809,0.8579446341069863,0.015941606586024032,0.8585032341365515,0.015784642018146656,0.7372769579465595,0.026998027340621077,0.37484766566781735,0.2845809957049095,0.8585032341365513,0.015784642018146628
0.842927168638029,0.024900808469113144,0.8492875985832969,0.016700845471480243,0.8498008466825872,0.016487142418011694,0.7224333048875538,0.027977470090389377,0.3082534798906943,0.21354573284835054,0.8498008466825874,0.016487142418011573
0.8329435416908333,0.021683829050853205,0.8355987172123601,0.01526913144520516,0.8361785358635462,0.015078402627440052,0.6994219020646993,0.025290315550501683,0.3621244631121966,0.31059462867446186,0.8361785358635462,0.015078402627440054
0.8301916836951942,0.021720851098807777,0.8326951529963883,0.015803500550903123,0.8331916532422801,0.015604792689440174,0.6944518405874842,0.02602726939721703,0.34987404321283533,0.29774330195834026,0.83319165324228,0.01560479268943999
0.8207354340850066,0.023887285569572283,0.8234044236360636,0.014886123982239763,0.8241941105721559,0.014740877669144762,0.6795132253762836,0.024350509194461495,0.2566050583483307,0.20223863083758087,0.824194110572156,0.01474087766914484
0.8110326282944981,0.02376127951955884,0.8135504304087671,0.015693971642701764,0.8143608199602261,0.015510986049660997,0.6634241357745246,0.02521662571204598,0.33718408775104464,0.23703348281863132,0.8143608199602261,0.015510986049661016
0.8051526633776224,0.021505186478611053,0.8043249875752646,0.01643849684342229,0.8051883715687492,0.016391919091439854,0.6485970087210343,0.026368630800130362,0.2740362273094706,0.22871711977474904,0.8051883715687491,0.01639191909143987
0.7969013301996669,0.02041883422641018,0.7999548608753527,0.017178430733428375,0.8008908917689582,0.01701161611877978,0.6417156156014502,0.027244953271330863,0.3283592150258157,0.2652321206804618,0.8008908917689584,0.017011616118779625
0.7901409958824331,0.021173790487358856,0.7927619399306292,0.014554475649686389,0.7935039816378381,0.014343789204453481,0.6298543131638443,0.02280452014328593,0.3037708556960077,0.2485243225498173,0.793503981637838,0.014343789204453429
0.782144019316589,0.021773530484282856,0.7844672374136944,0.017019989701434233,0.7854402705764427,0.016790447855411148,0.6171983377823809,0.026358456941964845,0.28262392736098557,0.26053357539639777,0.7854402705764427,0.016790447855411186
0.7773216833445228,0.021154157396469083,0.7814748321965339,0.01517805713391286,0.7826286576549942,0.015113239559715807,0.612736025792847,0.023565299910100524,0.2719648892100588,0.1936836694232403,0.782628657654994,0.015113239559715793
0.7638615350853315,0.022467902646403148,0.7721604888301489,0.01720186404104261,0.773508455929779,0.01724386620890668,0.5986126823167015,0.02662381760247196,0.2757151876160824,0.21236418374410648,0.773508455929779,0.017243866208906628
0.7559160515554763,0.018349044456222624,0.7600630330570057,0.015111962749754213,0.7615024047794947,0.015062281969715955,0.5801127848230884,0.02286676164836063,0.3766612290610788,0.28961873446535513,0.7615024047794947,0.015062281969715974
0.7546047809968519,0.02281788708036691,0.7609291857618241,0.014476544742649793,0.7622937390576913,0.014425013262446412,0.581299825614177,0.021906819854035593,0.31113034169020937,0.21347464928495619,0.7622937390576913,0.014425013262446348
0.749930110453969,0.02003531481215689,0.7537471811989558,0.0160235590046745,0.7551867392617515,0.016157147102381496,0.5705680645592842,0.024317783620844743,0.2614882648844891,0.1768628751114961,0.7551867392617513,0.016157147102381447
0.7431528370881835,0.02237089443999728,0.7470678880589547,0.014288872135462444,0.7485160477971659,0.014532030597483526,0.5604874537231754,0.02167534408811701,0.29441874167321563,0.2234408296051093,0.748516047797166,0.014532030597483507
0.7317443213239001,0.023853382726253515,0.7372831887973835,0.015318024713174748,0.7389823427520921,0.015342747196011898,0.5463303027908911,0.022682257450241588,0.285739362409523,0.21595531195561862,0.7389823427520917,0.015342747196011893
0.7296478104810875,0.02135914922352973,0.7367468161532575,0.016874590708664056,0.7386378397968737,0.017000477561146,0.5458748746170989,0.025029584422194263,0.2769444510274422,0.21660681531309228,0.7386378397968736,0.01700047756114603
0.7200606800551587,0.02161851440509459,0.7304761449754212,0.019014965196752484,0.7325991751695656,0.019283510760073674,0.5370734052463616,0.02838962951186252,0.3118342161463277,0.2671570644933812,0.7325991751695655,0.019283510760073685
0.7175327287339897,0.02009026011756668,0.7252001381371309,0.017545239759065107,0.72742285154233,0.017780525513468325,0.5294601520335097,0.025937591914918623,0.29720229226820627,0.20913458988735634,0.72742285154233,0.017780525513468502
0.7047930300696792,0.021841705823175316,0.7175128189296879,0.019026702394907065,0.7199635239469226,0.019035627149497292,0.5187098309150457,0.027376353746275502,0.2666382844538919,0.19157223896719708,0.7199635239469226,0.019035627149497258
0.7009693299322365,0.022294868567423638,0.7147973704962908,0.020035893794710845,0.7173366167350429,0.01997258309215982,0.5149707257842508,0.028783224587458654,0.2517843494235219,0.1570285692244441,0.7173366167350426,0.01997258309215982
0.6881320978200683,0.016578530987785778,0.7066381547345024,0.019506486202989348,0.7094000567743431,0.019649182262916152,0.5036345309150423,0.02801483633854883,0.25692996540565394,0.17105571609621673,0.7094000567743428,0.019649182262916103
0.6880836626119122,0.02113807083437307,0.7073821181009302,0.02081215004681607,0.7103917331862876,0.02097413849122466,0.5050963290648665,0.029862614610811397,0.30198270492425755,0.2410599810763828,0.7103917331862876,0.020974138491224672
0.6825288466713342,0.018378832677866122,0.7014065480036225,0.01667473104011188,0.7044896658561268,0.01672343939866571,0.49658536272339804,0.02360119793482836,0.31913323833425655,0.2005681242470144,0.7044896658561267,0.016723439398665704
0.672718927030478,0.022105018978416106,0.6958868239123364,0.02225666349105722,0.6992052094208979,0.02265184139324923,0.4894010307998266,0.03162385514814985,0.33707558129947424,0.24344775706590954,0.699205209420898,0.02265184139324923
0.6624937846310036,0.01827779673185799,0.6912546860055666,0.01833134005449784,0.6950217032684745,0.01890974095717882,0.48341274631727865,0.026241064802949472,0.31984847832617136,0.22308883387497894,0.6950217032684743,0.0189097409571788
0.6550006085749723,0.01763109842637515,0.6874533329957928,0.02176757422306818,0.6914058611177993,0.02236765124456032,0.47854237661024357,0.030857581418748344,0.33757325342336164,0.22776096328968248,0.6914058611177992,0.022367651244560343
0.6504847360614224,0.020348781359407295,0.6838808352510124,0.02016057966976531,0.6880024802748299,0.020477971532794063,0.47376676018241554,0.028306325793600817,0.36417663761955366,0.25287369102668295,0.6880024802748301,0.020477971532793956
0.6378276200787699,0.01950478275023296,0.6783448528526741,0.02267426548544885,0.6829584167859784,0.02336849496919231,0.46697828561593513,0.031989305352030054,0.32940245309346283,0.2169190200612733,0.6829584167859784,0.02336849496919237
0.6310161262823875,0.017076031774684954,0.677646530484346,0.021738096060922044,0.6826773173144938,0.02221369861833837,0.46654176798201985,0.030352494832692267,0.35631978007119813,0.24652684806938993,0.6826773173144934,0.022213698618338436
0.6263218251586552,0.01704965730245038,0.6744765065226485,0.01887719974483474,0.6796483303923047,0.019569432373278767,0.4623048156884594,0.026770992235771708,0.35792463905296906,0.2301966687851286,0.6796483303923045,0.019569432373278735
0.6168502686935128,0.017949552021711168,0.6734124980070213,0.023040360296613743,0.6791189017708029,0.023754443708831185,0.4617667563382974,0.03223745776613028,0.3381673026430533,0.26571795421426625,0.6791189017708029,0.023754443708831317
0.6067113263271665,0.01969833251107464,0.6706253528353645,0.02600405344645659,0.6768732997922704,0.026956372788764064,0.4588841100056035,0.036346172201691763,0.37212584010315575,0.2222626442413165,0.6768732997922703,0.026956372788764033
0.5932803508836652,0.01520929005667156,0.6692066570127909,0.02548926144516476,0.6757819919605228,0.026236937655920455,0.4573696775556928,0.035424282614995084,0.3434216103467682,0.23671419146598607,0.6757819919605229,0.02623693765592055
0.588706513837566,0.017509319655360345,0.6667606594418126,0.028896945512285048,0.6737365261575295,0.030028101136617354,0.45482259353668586,0.04050701574187914,0.3839842592418246,0.2485243454317372,0.6737365261575294,0.03002810113661735
0.5820824867555008,0.016040122457019794,0.6659978935375956,0.024940983343284543,0.6735127265014413,0.02577318626430523,0.4542836498896202,0.03469759170956044,0.40317750120051093,0.25156910313919034,0.6735127265014416,0.025773186264305227
0.5685729895877288,0.013730214017087974,0.6643735044524174,0.02729825926743705,0.6724816187274232,0.028659711370900554,0.4530529065821186,0.038718387917476664,0.38620031528845816,0.22510971132187588,0.672481618727423,0.028659711370900513
0.5586225894151188,0.015351365932995811,0.6652222690332086,0.028554263477929755,0.6741041657683075,0.02980176887211214,0.4553045717340921,0.03987403386479365,0.3936943134327231,0.26322917161304915,0.6741041657683072,0.029801768872112153
0.5492286282385019,0.015353860898371145,0.6601584344506186,0.026987122770497446,0.6692457082980332,0.02805938312666017,0.44867714705678446,0.03763545193874406,0.35563562475825317,0.25254781499835166,0.6692457082980332,0.028059383126660106
0.5370044076784651,0.01748302465697556,0.6574824122010936,0.02708757809243598,0.6672297393568143,0.0283315256027026,0.445998200425139,0.0379566359033504,0.37680629301777285,0.26060249447132466,0.6672297393568144,0.028331525602702506
0.5286940764114721,0.013467661380607164,0.6596673988237606,0.030519499002427942,0.6702645354417975,0.03216983031769731,0.45028944545367827,0.0431761734298483,0.3885229598865807,0.2560825550718454,0.6702645354417975,0.03216983031769722
0.5121133074960401,0.012546380798468032,0.6560665099201833,0.03067443448296135,0.66726377138321,0.03217963637009804,0.4462764695974562,0.04283565651967888,0.4125895488929471,0.2580329818554221,0.6672637713832098,0.03217963637009804
0.5041864713098757,0.015448766388927908,0.6588371120025935,0.0318504666215488,0.6709554658719837,0.03366469655315585,0.4513145489775067,0.04546129223857731,0.40885465599278203,0.27814737679872087,0.6709554658719835,0.033664696553155876
0.4904077605529597,0.013200771902873585,0.6594411342702036,0.033861970578323144,0.6722915065032956,0.03590024905413759,0.4532646975986196,0.048249883183888516,0.48014353405875876,0.2879765432753895,0.6722915065032954,0.03590024905413758
0.4790874424853827,0.013764012029419187,0.6592500260479632,0.032486242783661634,0.6732273237402024,0.03481003350451053,0.45444676786298044,0.04670998320802295,0.44150295087108304,0.2768545770831535,0.6732273237402023,0.03481003350451054
0.4653680613698862,0.01121603882578703,0.6602525128760728,0.03400012992923385,0.675054390939228,0.03601701296868119,0.45699565594951785,0.0486785263539447,0.4611709279321448,0.2703308684273304,0.6750543909392279,0.036017012968681095
0.45798512118479096,0.010623799798423116,0.6632669939098728,0.03379849607767562,0.6791811544333882,0.035963541833799885,0.46258041687870133,0.048405196561183784,0.46724185797918094,0.2990890871627046,0.6791811544333882,0.035963541833799885
0.44182629295659226,0.012840699225515237,0.6643091726461416,0.03403433788078629,0.6812179193311877,0.03650150978151266,0.4653902138342425,0.049757369479979975,0.4202875344008984,0.2522155016248641,0.6812179193311877,0.03650150978151254
0.4313206271556135,0.01143611820312635,0.6638059677736963,0.03611035848952253,0.6817568019962978,0.03817108745721475,0.4662493689858858,0.05151644415886899,0.4304315489876542,0.2516060875437898,0.681756801996298,0.038171087457214745
0.4194632925106414,0.010542263820339286,0.6640524887155403,0.03598183469626734,0.6831162156440266,0.03840883380851446,0.4681230025903462,0.052402618106700646,0.44995851602758596,0.2766255502316586,0.6831162156440265,0.03840883380851448
0.4088134776931706,0.010548198353754123,0.667482540877744,0.0357480408768079,0.6874983894746055,0.0381749053773396,0.474111358930745,0.05234719658914607,0.4885862699371948,0.28329082827558805,0.6874983894746053,0.038174905377339544
0.39719903305951476,0.009352640627178303,0.669666008617964,0.03740926494065306,0.6907779562406872,0.040061914744962665,0.4787791418410931,0.05508337239553777,0.5035413043557427,0.2977253695128119,0.6907779562406868,0.04006191474496265
0.3829565475232573,0.00816089158905612,0.6703955232002323,0.0399976013102429,0.6929501714471652,0.0428343104811513,0.4820147182630513,0.05904393930423871,0.5064108139324537,0.2839173080672102,0.6929501714471654,0.04283431048115122
0.36959968042881775,0.01088735770302789,0.6731179801844718,0.040098693015977904,0.6970717718730144,0.043034996236036016,0.48776106604321945,0.059602339527187374,0.532809892779146,0.3019865782977883,0.6970717718730143,0.043034996236035995
0.3601565595070549,0.008362076953997613,0.6764808970761987,0.03878831464678869,0.7016690744958877,0.04176281211695801,0.49408362257983185,0.05838719110603126,0.5037137362632156,0.2789228393646429,0.7016690744958879,0.041762812116958
0.3443537579155989,0.008929152320026999,0.6788633045531691,0.03955319714288977,0.7057112340855144,0.042602936224718266,0.49984335608946756,0.059562347090701025,0.5307819552735824,0.295966645352817,0.7057112340855144,0.04260293622471833
0.3337940439621933,0.008424558661060295,0.6809210606568581,0.042511292515371495,0.7090912205759261,0.045925489097591296,0.5049195096467095,0.06518384723352286,0.539731255108174,0.31097184678384443,0.709091220575926,0.04592548909759139
0.32269869883587904,0.007477563848898547,0.6843625826825608,0.04295918136171262,0.7142376758280577,0.04651573447621282,0.5122991711261272,0.06616567360536417,0.5401784845467185,0.29175155506337624,0.7142376758280576,0.04651573447621284
0.30948883738620664,0.0061479965499542395,0.6886732288858194,0.04424632614692797,0.7202923922630841,0.04790236131088615,0.5211157665712349,0.06900783092938226,0.5425350937127388,0.275404426919168,0.720292392263084,0.047902361310886134
0.2970103003443176,0.008913846081255993,0.6912784418373272,0.044607157918461704,0.724387444562785,0.04833974452468725,0.5270739007409135,0.069580701697893,0.564889972794742,0.2949427705909992,0.7243874445627847,0.048339744524687214
0.28516957155907824,0.008169522875840558,0.6937093811580469,0.04549540473950902,0.728331627476543,0.04909067964083602,0.5328768544102291,0.0710362443039217,0.5590992420777139,0.2763257593968748,0.7283316274765429,0.049090679640835994
0.2716876965197693,0.006836564090743675,0.6977027241516791,0.0458904705310846,0.7344449964907195,0.04963659339408145,0.5418732442740225,0.07262498053143117,0.5540027197832147,0.28955300234373377,0.7344449964907195,0.04963659339408153
0.25940955649536435,0.007390163163603326,0.7021661580314889,0.04588905952811557,0.7407475596379297,0.049794999480326285,0.5511864890827938,0.07307364127957411,0.5634251254476866,0.2897376509269796,0.7407475596379297,0.04979499948032622
0.24857407641727064,0.006691715410011255,0.704846052747291,0.04880100010325249,0.745178628329712,0.053220995174425315,0.5581236624467076,0.07842265009641762,0.5985552219329635,0.2996915609335203,0.7451786283297122,0.05322099517442528
0.23334137242938774,0.006093164309637082,0.7098101791758304,0.04826402942331416,0.7523023997046903,0.052532152476039304,0.5687185276452013,0.07853703695821311,0.587846858368109,0.30717169231171215,0.7523023997046902,0.05253215247603931
0.222717614263172,0.005480101295030892,0.7131592123081532,0.04865561188318574,0.757539775352381,0.05291146830733345,0.5766661347193738,0.07955674208015594,0.6113584604284271,0.2975334155565939,0.7575397753523809,0.052911468307333474
0.20991002419935942,0.004901327417487351,0.7193298385839985,0.0499633562231932,0.7659491797758323,0.05424614954138015,0.5896207907393363,0.08238475672133094,0.5959178334299032,0.2938055368211803,0.7659491797758322,0.05424614954138023
0.19656016858758268,0.005462705584173911,0.7236588318331748,0.05152255313056701,0.7724851256946066,0.055922268706184816,0.5998605695566583,0.08575983728544904,0.6233687428744568,0.30579359905846537,0.7724851256946065,0.05592226870618475
0.18431621925115743,0.0051019904672875045,0.7267530551754818,0.05182895090229291,0.7774518931888106,0.05654249448851334,0.6076284999058494,0.08680416963166013,0.63736595851772,0.31029997494063105,0.7774518931888106,0.056542494488513326
0.1738795616583218,0.004991328143463038,0.7320431759460412,0.05260718856882943,0.7850784536388464,0.05732936977184768,0.6196348350063998,0.08936992506522462,0.646364651153395,0.30620145290706163,0.7850784536388463,0.05732936977184778
0.16048093613795694,0.004550935072685747,0.7377634666733498,0.053045725394342255,0.7930566749046152,0.057929795673008884,0.6322947508374811,0.09101798294550156,0.6325134204078094,0.30592311348756157,0.7930566749046153,0.057929795673008974
0.14777241469453778,0.0034836890901363423,0.7419279183475228,0.05345692966017694,0.7995878803783556,0.058440287997286657,0.6427560457091568,0.09265677216170645,0.6582684973867461,0.306516400575376,0.7995878803783556,0.058440287997286684
0.1356884337493442,0.002646350590635949,0.7475106436869378,0.05372695675754203,0.807447984433822,0.058723894645409926,0.6554207433685675,0.09411657342367384,0.6634703058424819,0.30472504826648855,0.8074479844338217,0.05872389464540994
0.12312175027781168,0.0035966256336703666,0.7528303671896787,0.05477015281387254,0.8152877053564889,0.05998305853474251,0.6682920098166315,0.09692106990548033,0.6798327000671637,0.3074663383480699,0.8152877053564888,0.05998305853474245
0.11129139724908149,0.0026314658159276713,0.7576331190788708,0.05488013382147929,0.8224589295590691,0.06000192003971074,0.6800389212199017,0.09811560942449944,0.6846020476578936,0.30395772804711385,0.8224589295590691,0.06000192003971078
0.09827978765636555,0.0027676323341849214,0.7626480059024858,0.05597714033201997,0.8299381833422488,0.0612213407201726,0.6925454407290078,0.10075740686588897,0.69140704753099,0.3016234744360903,0.829938183342249,0.061221340720172546
0.08635158244086048,0.002596500080045724,0.7684805513339584,0.056667170515379624,0.8383684946362017,0.062031709239300264,0.7067096657497206,0.10317965151088188,0.6969148399306425,0.3074600385389332,0.838368494636202,0.06203170923930034
0.07403707408815208,0.0021932005506114963,0.7736270398806225,0.057536010638967426,0.8459533964568153,0.06295533711048903,0.7196005234475165,0.10568606604433642,0.6996173264789876,0.31188203212542265,0.8459533964568152,0.06295533711048906
0.061758634267456126,0.001693863933664066,0.779861660845112,0.057682332890872386,0.8549062777027825,0.06312051486066872,0.734848943051903,0.10703278967651252,0.7058389222128256,0.3055058837681754,0.8549062777027825,0.06312051486066876
0.04935005111567688,0.0011975712606226451,0.7854809642099546,0.05847587202474598,0.8631492850670807,0.06404222434225094,0.7491280948105158,0.10975896836662066,0.7172279833522479,0.3086081359360046,0.8631492850670807,0.06404222434225103
0.03714247786425177,0.0010540533155508878,0.7913840220587812,0.05900354028967326,0.8717336138934623,0.0645700349346212,0.7640887830032131,0.1117075315050889,0.726731478410583,0.3089328251314729,0.8717336138934619,0.06457003493462118
0.024646526460369717,0.0006916682307733833,0.797407394846756,0.05957646412102312,0.8803157603526026,0.06489142338986954,0.7791667347547434,0.11326088853978843,0.7346460507420554,0.3075636529196847,0.8803157603526024,0.06489142338986946
0.012322980964444926,0.00033684352665000445,0.8034552555120122,0.06009836094063149,0.8888191020364705,0.0649301422129687,0.7942153195127141,0.11424277457432508,0.7399153898569736,0.30720481015157947,0.8888191020364702,0.06493014221296871
